Slab Width,Slab Length,AL,B,C,CA,NB,CR,CU,MN,MO,N,NI,P,S,SI,TI,V,Reheating Furnace Exit Temp,Finishing Temp,Coiling Temp,FM Exit Thickness,Coil Outr Dia,Avg line speed,weld pressure,Reduction Ratio,ACL-Thickness,ACL-Width,ACL-Length,O2 in Heating Element Furnace,Radiant Tube Furnace Dewpoint,After Tube Cooling Dewpoint,Rapid Jet Cooling Dewpoint,Coating Thickness,Drying Furnace Press,B50,Hardness,Coreloss-Before Aging,Coreloss After Aging,Permeability
1310.0,9400.0,0.519,0.0004,0.002,0.002,0.0002,0.02,0.017,0.3,0.001,0.0021,0.007,0.013,0.003,2.656,0.001,0.0013,1120.0,873.29645,685.3384,2.600003,1687.266,0.0,0.0,0.750000288,0.65,1250.0,3070.0,0.0,0.0,0.0,0.0,5.6,0.0,1.67,201.0,3.25,3.26,1005.0
1310.0,9380.0,0.524,0.0005,0.002,0.002,0.0002,0.02,0.016,0.28,0.001,0.0023,0.007,0.011,0.003,2.642,0.001,0.0013,1120.0,882.6025,689.54785,2.6000035,1672.347,62.041,845.0,0.750000337,0.65,1250.0,3067.5,1.216206,-35.671,-39.523,-35.65741,5.6,-8.009,1.67,206.0,3.37,3.38,1026.0
1310.0,9400.0,0.519,0.0004,0.002,0.002,0.0002,0.02,0.017,0.3,0.001,0.0021,0.007,0.013,0.003,2.656,0.001,0.0013,1120.0,880.01013,688.2299,2.6000013,1684.38,0.0,0.0,0.750000125,0.65,1250.0,3058.0,0.0,0.0,0.0,0.0,5.51,0.0,1.67,204.0,3.31,3.31,1060.0
1310.0,9380.0,0.524,0.0005,0.002,0.002,0.0002,0.02,0.016,0.28,0.001,0.0023,0.007,0.011,0.003,2.642,0.001,0.0013,1120.0,873.3509,686.14124,2.6000004,1669.495,61.71,852.0,0.750000038,0.65,1250.0,3055.985,1.238279,-35.549,-39.96,-34.9474,5.7,-8.009,1.68,203.0,3.41,3.45,1087.0
1310.0,9380.0,0.524,0.0005,0.002,0.002,0.0002,0.02,0.016,0.28,0.001,0.0023,0.007,0.011,0.003,2.642,0.001,0.0013,1120.0,877.4066,689.6881,2.5999997,1672.59,87.473,846.0,0.807692286,0.5,244.0,230.037,1.175824,-29.792,-39.96,-32.4936,5.9,-8.528,1.69,206.0,3.08,3.08,918.0
1310.0,9350.0,0.539,0.0004,0.0019,0.002,0.0003,0.02,0.016,0.28,0.001,0.0018,0.008,0.014,0.003,2.611,0.001,0.0013,1120.0,878.9766,689.1928,2.5999994,1635.848,85.076,849.0,0.807692263,0.5,1215.0,3798.084,1.217081,-33.103,-39.964,-35.57447,5.5,-8.002,1.67,199.0,3.04,3.05,1038.0
1310.0,9400.0,0.519,0.0004,0.002,0.002,0.0002,0.02,0.017,0.3,0.001,0.0021,0.007,0.013,0.003,2.656,0.001,0.0013,1120.0,873.9933,688.25995,2.6,1695.358,87.529,845.0,0.807692308,0.5,1215.0,4109.478,1.237558,-28.392,-39.956,-33.92918,5.43,-8.007,1.67,202.0,3.03,3.03,1122.0
1310.0,9380.0,0.524,0.0005,0.002,0.002,0.0002,0.02,0.016,0.28,0.001,0.0023,0.007,0.011,0.003,2.642,0.001,0.0013,1120.0,877.4219,690.143,2.6000001,1694.742,87.498,850.0,0.807692315,0.5,1215.0,4106.197,1.247195,-28.939,-39.96,-34.23805,5.4,-7.999,1.67,204.0,2.99,2.99,1033.0
1310.0,9600.0,0.519,0.0004,0.002,0.002,0.0002,0.02,0.017,0.3,0.001,0.0021,0.007,0.013,0.003,2.656,0.001,0.0013,1120.0,876.23755,689.72125,2.5999987,1705.599,87.503,845.0,0.807692212,0.5,1215.0,4164.188,1.225845,-27.6,-39.96,-32.82605,5.5,-8.012,1.67,205.0,2.87,2.88,1073.0
1310.0,9400.0,0.539,0.0004,0.0019,0.002,0.0003,0.02,0.016,0.28,0.001,0.0018,0.008,0.014,0.003,2.611,0.001,0.0013,1120.0,873.8087,687.5708,2.5999994,1693.969,87.499,850.0,0.807692263,0.5,1215.0,4102.082,1.221406,-30.361,-39.96,-32.29589,5.45,-7.989,1.67,203.0,3.14,3.15,1063.0
1310.0,9500.0,0.519,0.0004,0.002,0.002,0.0002,0.02,0.017,0.3,0.001,0.0021,0.007,0.013,0.003,2.656,0.001,0.0013,1120.0,873.4727,688.6183,2.6000004,1708.544,87.516,849.0,0.807692337,0.5,1215.0,4179.981,1.210974,-28.376,-39.96,-32.02278,5.48,-7.998,1.67,205.0,2.94,2.94,1094.0
1310.0,9380.0,0.524,0.0005,0.002,0.002,0.0002,0.02,0.016,0.28,0.001,0.0023,0.007,0.011,0.003,2.642,0.001,0.0013,1120.0,874.28424,689.3013,2.5999997,1681.208,87.471,848.0,0.807692286,0.5,1215.0,4034.425,1.195261,-30.668,-39.96,-31.66096,5.4,-7.994,1.67,204.0,2.83,2.84,1017.0
1310.0,9380.0,0.539,0.0004,0.0019,0.002,0.0003,0.02,0.016,0.28,0.001,0.0018,0.008,0.014,0.003,2.611,0.001,0.0013,1120.0,874.4085,686.5683,2.5999994,936.953,68.781,848.0,0.807692263,0.5,1200.0,973.605,1.199188,-32.155,-39.96,-25.755,0.86,-6.525,1.68,202.0,2.85,2.85,1126.0
1310.0,9380.0,0.539,0.0004,0.0019,0.002,0.0003,0.02,0.016,0.28,0.001,0.0018,0.008,0.014,0.003,2.611,0.001,0.0013,1120.0,869.40393,688.3791,2.6000004,1679.109,0.0,0.0,0.807692337,0.5,1215.0,4025.0,0.0,0.0,0.0,0.0,5.5,0.0,1.67,204.0,2.92,2.92,1045.0
1310.0,9400.0,0.524,0.0005,0.002,0.002,0.0002,0.02,0.016,0.28,0.001,0.0023,0.007,0.011,0.003,2.642,0.001,0.0013,1120.0,870.5757,689.15546,2.599999,1690.877,87.521,849.0,0.807692234,0.5,1215.0,4085.641,1.22331,-27.933,-39.96,-31.88111,5.48,-7.988,1.67,201.0,3.03,3.02,9930.0
1310.0,9500.0,0.519,0.0004,0.002,0.002,0.0002,0.02,0.017,0.3,0.001,0.0021,0.007,0.013,0.003,2.656,0.001,0.0013,1120.0,873.5674,687.99994,2.5999982,1688.181,87.525,843.0,0.807692175,0.5,1215.0,4071.331,1.204542,-30.128,-39.96,-26.99253,5.4,-8.004,1.67,202.0,2.93,2.93,1053.0
1310.0,9380.0,0.539,0.0004,0.0019,0.002,0.0003,0.02,0.016,0.28,0.001,0.0018,0.008,0.014,0.003,2.611,0.001,0.0013,1120.0,875.411,684.1596,2.599998,1687.228,87.512,847.0,0.80769216,0.5,1215.0,4066.28,1.197409,-28.602,-39.96,-25.11283,5.6,-7.989,1.67,199.0,3.11,3.12,981.0
1310.0,9380.0,0.539,0.0004,0.0019,0.002,0.0003,0.02,0.016,0.28,0.001,0.0018,0.008,0.014,0.003,2.611,0.001,0.0013,1120.0,862.3825,686.7198,2.6000009,1658.721,0.0,0.0,0.807692374,0.5,1215.0,3739.0,0.0,0.0,0.0,0.0,5.5,0.0,1.67,203.0,2.88,2.89,1087.0
1310.0,9400.0,0.539,0.0004,0.0019,0.002,0.0003,0.02,0.016,0.28,0.001,0.0018,0.008,0.014,0.003,2.611,0.001,0.0013,1120.0,868.80505,688.1136,2.5999987,1660.942,87.471,846.0,0.807692212,0.5,1215.0,3928.033,1.170026,-30.879,-39.96,-29.2642,5.7,-8.508,1.67,195.0,3.03,3.03,1050.0
1310.0,9500.0,0.519,0.0004,0.002,0.002,0.0002,0.02,0.017,0.3,0.001,0.0021,0.007,0.013,0.003,2.656,0.001,0.0013,1120.0,878.08875,688.65735,2.5999978,1625.058,87.662,848.0,0.807692145,0.5,1215.0,3742.812,1.222686,-28.784,-39.96,-20.77487,5.4,-8.014,1.67,204.0,2.91,2.92,1059.0
1100.0,9500.0,0.274,0.0001,0.0023,0.0001,0.0003,0.02,0.006,0.39,0.0011,0.0032,0.007,0.039,0.0046,1.571,0.0014,0.0,1120.0,853.69635,615.7616,2.6999955,1616.348,95.59,849.0,0.814814506,0.5,1013.0,3698.467,1.169034,-24.795,-39.968,-25.22437,5.7,-7.993,1.67,156.0,4.12,4.12,1115.0
1100.0,9500.0,0.267,0.0003,0.002,0.0003,0.0002,0.02,0.009,0.37,0.0013,0.0028,0.008,0.042,0.0053,1.558,0.0015,0.0004,1120.0,857.7215,618.84875,2.6999967,1724.581,97.466,850.0,0.814814588,0.5,1010.0,4266.465,-99.0,-20.484,-99.0,-98.99991,4.88,-8.497,1.67,155.0,4.11,4.11,1140.0
1100.0,9500.0,0.267,0.0003,0.002,0.0003,0.0002,0.02,0.009,0.37,0.0013,0.0028,0.008,0.042,0.0053,1.558,0.0015,0.0004,1120.0,872.95154,624.63104,2.6999967,1722.706,78.223,848.0,0.759258965,0.65,1010.0,3274.085,-99.0,-21.094,-99.0,-98.99991,5.5,-7.995,1.69,154.0,4.42,4.42,1322.0
1100.0,7400.0,0.274,0.0001,0.0023,0.0001,0.0003,0.02,0.006,0.39,0.0011,0.0032,0.007,0.039,0.0046,1.571,0.0014,0.0,1120.0,852.18994,619.8768,2.7,1462.939,78.227,852.0,0.759259259,0.65,1010.0,2274.182,-99.0,-19.119,-99.0,-98.99991,5.7,-7.848,1.68,156.0,4.17,4.17,1130.0
1100.0,7000.0,0.274,0.0001,0.0023,0.0001,0.0003,0.02,0.006,0.39,0.0011,0.0032,0.007,0.039,0.0046,1.571,0.0014,0.0,1120.0,857.55786,622.4485,2.6999965,1457.022,78.265,852.0,0.759258947,0.65,1005.0,2253.307,-99.0,-19.673,-99.0,-98.99991,5.7,-7.948,1.68,156.0,4.21,4.21,1135.0
1100.0,9100.0,0.274,0.0001,0.0023,0.0001,0.0003,0.02,0.006,0.39,0.0011,0.0032,0.007,0.039,0.0046,1.571,0.0014,0.0,1120.0,873.5266,622.5196,2.6999958,1681.99,97.395,847.0,0.814814527,0.5,1011.0,4038.558,-99.0,-18.314,-99.0,-98.99991,4.78,-8.487,1.68,159.0,4.2,4.2,1240.0
1100.0,9500.0,0.267,0.0003,0.002,0.0003,0.0002,0.02,0.009,0.37,0.0013,0.0028,0.008,0.042,0.0053,1.558,0.0015,0.0004,1120.0,858.4515,619.076,2.6999977,1709.904,97.487,846.0,0.814814657,0.5,1011.0,4187.284,-99.0,-19.407,-99.0,-98.99991,4.8,-8.512,1.67,153.0,4.02,4.02,1134.0
1100.0,9500.0,0.263,0.0002,0.0026,0.0004,0.0002,0.02,0.009,0.37,0.001,0.0032,0.008,0.04,0.0055,1.558,0.0015,0.0005,1120.0,858.6238,618.25323,2.6999977,1677.168,0.0,0.0,0.759259054,0.65,1010.0,3008.0,0.0,0.0,0.0,0.0,5.65,0.0,1.68,154.0,4.26,4.26,1076.0
1100.0,9500.0,0.263,0.0002,0.0026,0.0004,0.0002,0.02,0.009,0.37,0.001,0.0032,0.008,0.04,0.0055,1.558,0.0015,0.0005,1120.0,871.3868,618.1022,2.699996,1724.636,97.514,847.0,0.81481454,0.5,1010.0,4266.763,-99.0,-17.832,-99.0,-98.99991,5.15,-8.503,1.68,156.0,4.56,4.56,1252.0
1100.0,9500.0,0.273,0.0002,0.0028,0.0003,0.0003,0.02,0.008,0.37,0.0011,0.0031,0.008,0.038,0.006,1.586,0.0015,0.0005,1120.0,859.3716,613.6535,2.6999984,1711.031,97.666,846.0,0.814814705,0.5,1015.0,4193.339,-99.0,-18.522,-99.0,-98.99991,5.2,-7.995,1.67,159.0,4.21,4.29,1119.0
1100.0,9500.0,0.273,0.0002,0.0028,0.0003,0.0003,0.02,0.008,0.37,0.0011,0.0031,0.008,0.038,0.006,1.586,0.0015,0.0005,1120.0,860.27026,616.99585,2.6999984,1712.281,97.17,850.0,0.814814705,0.5,1010.0,4200.062,-99.0,-99.0,-99.0,-29.75538,4.82,-7.984,1.67,151.0,4.07,4.07,1085.0
1100.0,9500.0,0.263,0.0002,0.0026,0.0004,0.0002,0.02,0.009,0.37,0.001,0.0032,0.008,0.04,0.0055,1.558,0.0015,0.0005,1120.0,869.4837,619.05865,2.6999955,1724.592,78.292,847.0,0.759258858,0.65,1010.0,3281.94,-99.0,-18.386,-99.0,-98.99991,5.8,-7.943,1.68,154.0,4.43,4.43,1201.0
1100.0,9500.0,0.273,0.0002,0.0028,0.0003,0.0003,0.02,0.008,0.37,0.0011,0.0031,0.008,0.038,0.006,1.586,0.0015,0.0005,1120.0,873.4623,617.3041,2.6999974,1712.342,90.478,841.0,0.814814636,0.5,1020.0,4200.387,1.192337,-26.456,-39.96,-33.83362,4.9,-7.997,1.72,160.0,3.75,3.88,1671.0
1100.0,9500.0,0.274,0.0001,0.0023,0.0001,0.0003,0.02,0.006,0.39,0.0011,0.0032,0.007,0.039,0.0046,1.571,0.0014,0.0,1120.0,862.38086,621.671,2.6999984,1718.123,97.677,842.0,0.814814705,0.5,1015.0,4231.54,-99.0,-17.092,-99.0,-98.99991,5.0,-7.979,1.67,158.0,3.82,3.83,1148.0
1100.0,9500.0,0.274,0.0001,0.0023,0.0001,0.0003,0.02,0.006,0.39,0.0011,0.0032,0.007,0.039,0.0046,1.571,0.0014,0.0,1120.0,874.63495,621.24396,2.6999953,1716.108,97.576,842.0,0.814814492,0.5,1015.0,4220.67,-99.0,-16.68,-99.0,-98.99991,5.6,-7.981,1.68,155.0,4.36,4.39,1301.0
1100.0,9500.0,0.267,0.0003,0.002,0.0003,0.0002,0.02,0.009,0.37,0.0013,0.0028,0.008,0.042,0.0053,1.558,0.0015,0.0004,1120.0,867.5763,621.4139,2.6999972,1716.15,97.506,851.0,0.814814623,0.5,1015.0,4220.897,-99.0,-19.231,-99.0,-98.99991,5.7,-8.016,1.68,158.0,4.24,4.27,1181.0
1100.0,9500.0,0.263,0.0002,0.0026,0.0004,0.0002,0.02,0.009,0.37,0.001,0.0032,0.008,0.04,0.0055,1.558,0.0015,0.0005,1120.0,860.34705,617.96277,2.6999974,1719.464,96.952,849.0,0.814814636,0.5,1015.0,4238.785,-99.0,-17.171,-99.0,-98.99991,5.7,-7.992,1.67,159.0,4.01,4.01,1113.0
1100.0,9500.0,0.263,0.0002,0.0026,0.0004,0.0002,0.02,0.009,0.37,0.001,0.0032,0.008,0.04,0.0055,1.558,0.0015,0.0005,1120.0,872.4446,620.69275,2.6999955,1665.946,97.379,843.0,0.814814506,0.5,1025.0,3954.186,-99.0,-19.66,-99.0,-98.99991,4.2,-8.499,1.72,152.0,3.86,3.86,1713.0
1100.0,9500.0,0.263,0.0002,0.0026,0.0004,0.0002,0.02,0.009,0.37,0.001,0.0032,0.008,0.04,0.0055,1.558,0.0015,0.0005,1120.0,868.40875,618.9835,2.6999977,1651.733,78.253,845.0,0.759259054,0.65,1010.0,3021.897,-99.0,-18.788,-99.0,-98.99991,5.6,-7.857,1.72,156.0,4.23,4.23,1569.0
1100.0,7000.0,0.274,0.0001,0.0023,0.0001,0.0003,0.02,0.006,0.39,0.0011,0.0032,0.007,0.039,0.0046,1.571,0.0014,0.0,1120.0,861.2279,618.453,2.6999989,1467.273,83.587,845.0,0.814814739,0.5,1015.0,2976.386,-99.0,-99.0,-99.0,-34.7737,0.68,-7.006,1.72,157.0,3.46,3.46,1773.0
1100.0,9500.0,0.263,0.0002,0.0026,0.0004,0.0002,0.02,0.009,0.37,0.001,0.0032,0.008,0.04,0.0055,1.558,0.0015,0.0005,1120.0,878.16455,620.5662,2.6999972,1730.33,78.16,845.0,0.75925901,0.65,1030.0,3305.896,-99.0,-17.043,-99.0,-98.99991,5.8,-7.99,1.69,156.0,4.55,4.59,1288.0
1100.0,9500.0,0.267,0.0003,0.002,0.0003,0.0002,0.02,0.009,0.37,0.0013,0.0028,0.008,0.042,0.0053,1.558,0.0015,0.0004,1120.0,866.2973,618.27484,2.6999986,1715.4,78.117,848.0,0.759259134,0.65,1030.0,3243.734,-99.0,-20.179,-99.0,-98.99991,5.65,-7.995,1.68,155.0,4.4,4.4,1204.0
1100.0,9500.0,0.267,0.0003,0.002,0.0003,0.0002,0.02,0.009,0.37,0.0013,0.0028,0.008,0.042,0.0053,1.558,0.0015,0.0004,1120.0,864.4953,619.1369,2.6999981,1723.088,78.124,844.0,0.75925909,0.65,1030.0,3275.678,-99.0,-18.677,-99.0,-98.99991,5.8,-7.995,1.68,153.0,4.26,4.28,1154.0
1100.0,9500.0,0.273,0.0002,0.0028,0.0003,0.0003,0.02,0.008,0.37,0.0011,0.0031,0.008,0.038,0.006,1.586,0.0015,0.0005,1120.0,881.93036,621.41376,2.6999965,1706.829,82.318,851.0,0.759258947,0.65,1010.0,3208.293,-99.0,-18.354,-99.0,-98.99991,5.6,-8.022,1.69,154.0,4.65,4.66,1254.0
1100.0,9500.0,0.273,0.0002,0.0028,0.0003,0.0003,0.02,0.008,0.37,0.0011,0.0031,0.008,0.038,0.006,1.586,0.0015,0.0005,1120.0,873.1998,619.6897,2.6999974,1701.644,78.315,854.0,0.759259027,0.65,1015.0,3186.939,-99.0,-18.562,-99.0,-98.99991,5.7,-7.96,1.68,154.0,4.51,4.51,1128.0
1100.0,9500.0,0.273,0.0002,0.0028,0.0003,0.0003,0.02,0.008,0.37,0.0011,0.0031,0.008,0.038,0.006,1.586,0.0015,0.0005,1120.0,873.08325,619.0968,2.6999977,1701.504,78.264,850.0,0.759259054,0.65,1015.0,3226.069,-99.0,-18.402,-99.0,-98.99991,5.7,-7.991,1.68,158.0,4.34,4.34,1111.0
1100.0,9500.0,0.273,0.0002,0.0028,0.0003,0.0003,0.02,0.008,0.37,0.0011,0.0031,0.008,0.038,0.006,1.586,0.0015,0.0005,1120.0,881.39435,620.8793,2.6999958,1697.587,78.258,851.0,0.759258885,0.65,1010.0,3170.274,-99.0,-18.923,-99.0,-98.99991,5.45,-8.013,1.69,157.0,4.51,4.51,1264.0
1100.0,9500.0,0.267,0.0003,0.002,0.0003,0.0002,0.02,0.009,0.37,0.0013,0.0028,0.008,0.042,0.0053,1.558,0.0015,0.0004,1120.0,871.41174,618.55835,2.6999977,1646.367,82.256,848.0,0.759259054,0.65,1011.0,2963.32,-99.0,-18.613,-99.0,-98.99991,5.5,-8.018,1.68,154.0,4.44,4.44,1218.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.38,0.0008,0.0031,0.008,0.036,0.006,1.65,0.0013,0.0007,1120.0,860.91785,617.33453,2.6999881,1103.876,97.529,849.0,0.814813999,0.5,1010.0,1508.715,-99.0,-17.127,-99.0,-98.99991,5.05,-7.99,1.67,160.0,4.05,4.05,1092.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.32,0.0008,0.003,0.008,0.032,0.006,1.591,0.0014,0.0005,1120.0,868.22675,620.0177,2.6999934,1689.95,78.265,843.0,0.759258671,0.65,1030.0,3139.015,-99.0,-21.677,-99.0,-98.99991,5.6,-8.009,1.69,159.0,4.56,4.56,1246.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.38,0.0008,0.0031,0.008,0.036,0.006,1.65,0.0013,0.0007,1120.0,863.69916,620.5812,2.6999998,1717.037,97.453,846.0,0.814814801,0.5,1010.0,4225.684,-99.0,-99.0,-99.0,-22.98191,4.5,-7.997,1.68,160.0,4.25,4.26,1210.0
1100.0,9300.0,0.277,0.0001,0.003,0.0003,0.0002,0.02,0.006,0.3,0.0007,0.0033,0.008,0.035,0.0065,1.6,0.0012,0.0004,1120.0,860.8185,617.5226,2.6999993,1677.296,78.201,843.0,0.759259197,0.65,1015.0,3087.529,-99.0,-21.707,-99.0,-98.99991,5.79,-8.185,1.68,158.0,4.38,4.38,1165.0
1100.0,9300.0,0.277,0.0001,0.003,0.0003,0.0002,0.02,0.006,0.3,0.0007,0.0033,0.008,0.035,0.0065,1.6,0.0012,0.0004,1120.0,866.22253,619.08606,2.7000015,1685.55,96.492,841.0,0.814814918,0.5,1010.0,4057.388,-99.0,-29.69,-99.0,-32.94689,4.8,-8.012,1.69,156.0,4.56,4.56,1276.0
1100.0,9500.0,0.263,0.0001,0.0021,0.0002,0.0002,0.02,0.006,0.31,0.0008,0.0026,0.008,0.035,0.0047,1.597,0.0013,0.0003,1120.0,864.04834,618.92035,2.7000024,1697.505,78.171,853.0,0.759259473,0.65,1015.0,3169.937,-99.0,-18.153,-99.0,-98.99991,5.7,-8.006,1.68,161.0,4.45,4.53,1147.0
1100.0,9300.0,0.277,0.0001,0.003,0.0003,0.0002,0.02,0.006,0.3,0.0007,0.0033,0.008,0.035,0.0065,1.6,0.0012,0.0004,1120.0,862.24585,621.46265,2.7000046,1684.156,97.519,848.0,0.81481513,0.5,1010.0,4050.013,-99.0,-99.0,-99.0,-22.00216,4.75,-7.997,1.68,155.0,4.2,4.2,1215.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.32,0.0008,0.003,0.008,0.032,0.006,1.591,0.0014,0.0005,1120.0,866.16284,618.93,2.7000008,1700.818,78.232,844.0,0.759259331,0.65,1015.0,3183.544,-99.0,-18.237,-99.0,-98.99991,5.6,-7.98,1.69,159.0,4.4,4.4,1237.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.38,0.0008,0.0031,0.008,0.036,0.006,1.65,0.0013,0.0007,1120.0,861.79565,619.46436,2.7000039,1709.073,101.436,842.0,0.814815082,0.5,1010.0,4182.818,-99.0,-17.046,-99.0,-98.99991,5.1,-8.0,1.67,158.0,4.28,4.28,1152.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.32,0.0008,0.003,0.008,0.032,0.006,1.591,0.0014,0.0005,1120.0,859.6304,619.87976,2.7000024,1697.185,97.395,850.0,0.814814979,0.5,1010.0,4119.215,1.173916,-24.462,-39.969,-25.18794,5.8,-8.007,1.67,156.0,4.19,4.19,1111.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.32,0.0008,0.003,0.008,0.032,0.006,1.591,0.0014,0.0005,1120.0,865.1869,620.46936,2.6999996,1715.013,78.243,846.0,0.759259224,0.65,1015.0,3242.13,-99.0,-20.131,-99.0,-98.99991,5.4,-7.995,1.69,157.0,4.45,4.45,1245.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.32,0.0008,0.003,0.008,0.032,0.006,1.591,0.0014,0.0005,1120.0,861.00696,618.78876,2.7000027,1708.54,78.22,846.0,0.7592595,0.65,1015.0,3215.352,-99.0,-17.193,-99.0,-98.99991,5.5,-8.017,1.68,158.0,4.34,4.34,1208.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.32,0.0008,0.003,0.008,0.032,0.006,1.591,0.0014,0.0005,1120.0,858.4265,620.6154,2.7000031,1714.003,78.203,852.0,0.759259536,0.65,1015.0,3237.944,-99.0,-19.724,-99.0,-98.99991,5.5,-7.998,1.68,154.0,4.33,4.33,1199.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.38,0.0008,0.0031,0.008,0.036,0.006,1.65,0.0013,0.0007,1120.0,864.5633,618.4048,2.7000017,1706.251,78.2,849.0,0.759259411,0.65,1030.0,3205.908,-99.0,-18.659,-99.0,-98.99991,5.65,-8.004,1.68,159.0,4.21,4.21,1146.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.38,0.0008,0.0031,0.008,0.036,0.006,1.65,0.0013,0.0007,1120.0,862.12286,619.2256,2.7000027,1697.424,97.576,854.0,0.814815,0.5,1010.0,4120.488,-99.0,-18.889,-99.0,-98.99991,5.1,-7.997,1.68,160.0,3.92,3.95,1198.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.38,0.0008,0.0031,0.008,0.036,0.006,1.65,0.0013,0.0007,1120.0,857.1264,618.6708,2.7000015,1710.416,78.206,842.0,0.759259393,0.65,1015.0,3223.103,-99.0,-19.341,-99.0,-98.99991,5.75,-7.991,1.68,158.0,4.19,4.19,1160.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.38,0.0008,0.0031,0.008,0.036,0.006,1.65,0.0013,0.0007,1120.0,863.8589,620.9451,2.700001,1702.885,81.286,840.0,0.759259348,0.65,1010.0,3192.042,-99.0,-19.891,-99.0,-98.99991,5.6,-7.988,1.68,155.0,4.4,4.41,1181.0
1100.0,9500.0,0.263,0.0001,0.0021,0.0002,0.0002,0.02,0.006,0.31,0.0008,0.0026,0.008,0.035,0.0047,1.597,0.0013,0.0003,1120.0,862.43054,619.37915,2.700001,1667.245,98.441,852.0,0.814814883,0.5,1010.0,3960.984,-99.0,-17.952,-99.0,-98.99991,5.1,-8.395,1.67,158.0,4.32,4.38,1174.0
1100.0,9500.0,0.263,0.0001,0.0021,0.0002,0.0002,0.02,0.006,0.31,0.0008,0.0026,0.008,0.035,0.0047,1.597,0.0013,0.0003,1120.0,860.73566,620.52783,2.7000022,1705.929,97.371,846.0,0.814814966,0.5,1010.0,4165.956,-99.0,-99.0,-99.0,-24.07865,4.77,-8.021,1.68,150.0,4.37,4.47,1205.0
1100.0,9500.0,0.263,0.0001,0.0021,0.0002,0.0002,0.02,0.006,0.31,0.0008,0.0026,0.008,0.035,0.0047,1.597,0.0013,0.0003,1120.0,869.38824,619.8109,2.7000027,1705.804,0.0,0.0,0.814815,0.5,1020.0,4065.0,0.0,0.0,0.0,0.0,5.5,0.0,1.72,157.0,4.08,4.35,1675.0
1100.0,9500.0,0.263,0.0001,0.0021,0.0002,0.0002,0.02,0.006,0.31,0.0008,0.0026,0.008,0.035,0.0047,1.597,0.0013,0.0003,1120.0,863.1662,619.0198,2.7000046,1684.74,78.286,846.0,0.759259669,0.65,1030.0,3117.772,-99.0,-19.897,-99.0,-98.99991,5.8,-8.037,1.68,157.0,4.39,4.48,1105.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.32,0.0008,0.003,0.008,0.032,0.006,1.591,0.0014,0.0005,1120.0,859.17773,620.23303,2.700001,1710.827,99.336,842.0,0.814814883,0.5,1010.0,4192.246,-99.0,-15.52,-99.0,-98.99991,5.0,-8.007,1.67,153.0,4.08,4.11,1177.0
1100.0,9500.0,0.269,0.0001,0.003,0.0001,0.0002,0.02,0.006,0.38,0.0008,0.0031,0.008,0.036,0.006,1.65,0.0013,0.0007,1120.0,863.6247,618.1826,2.7000024,1708.721,78.182,846.0,0.759259473,0.65,1015.0,3216.1,-99.0,-22.269,-99.0,-98.99991,5.6,-8.006,1.68,160.0,4.4,4.4,1202.0
1100.0,9500.0,0.277,0.0001,0.003,0.0003,0.0002,0.02,0.006,0.3,0.0007,0.0033,0.008,0.035,0.0065,1.6,0.0012,0.0004,1120.0,862.45795,619.651,2.7000022,1698.104,97.544,850.0,0.814814966,0.5,1010.0,4124.114,-99.0,-99.0,-99.0,-22.0526,4.6,-7.997,1.68,155.0,4.38,4.38,1217.0
1100.0,9500.0,0.263,0.0001,0.0021,0.0002,0.0002,0.02,0.006,0.31,0.0008,0.0026,0.008,0.035,0.0047,1.597,0.0013,0.0003,1120.0,864.7091,623.99524,2.7000024,1702.518,82.187,843.0,0.759259473,0.65,1030.0,3190.535,-99.0,-15.738,-99.0,-98.99991,5.6,-7.994,1.68,156.0,4.33,4.43,1112.0
1100.0,9300.0,0.277,0.0001,0.003,0.0003,0.0002,0.02,0.006,0.3,0.0007,0.0033,0.008,0.035,0.0065,1.6,0.0012,0.0004,1120.0,864.398,618.6701,2.7000027,1697.904,97.454,852.0,0.814815,0.5,1010.0,4123.049,-99.0,-99.0,-99.0,-22.27852,4.8,-8.003,1.69,156.0,4.55,4.56,1295.0
